Line,Product Family,Base Polymer,Base Type,Additional Treatment,Product Group,Color Group,Width Material Attri,Thickness Material A,Uptime,Rate,Yield,Quantity Good,Run Time Hours,Net Quantity Produced,Downtime,Sales Quantity in KG,Net Sales Quantity in KG,Gross Sales,Freight Revenue Subtotal,Total Gross Sales Revenue,Sales Discounts,Term (Cash) Discounts,Claims (Returns),Bonus (Rebates),Net Sales I,Sales Price net per KG,Commissions Expense primary,Commissions Expense secondary,Direct Sales Costs,Net Sales II,Material Costs,Subcontracting,Added Value,Packing Material (pallets only),Packaging Overhead Variable,Energy & Supplies Variable,Contribution Margin I - C,Personnel Direct,Personnel Indirect,Maintenance Fix,Other Fixed Overhead,Corporate Allocated Costs Prod,Contribution Margin II - C,Research & Development,Selling exp. (Condition),"General, & Administrative (Condition)",EBITDA before Allocations,EBITDA (€),Total Depreciation,EBIT,Product,EBITDA (€) Rank,EBITDA (€) / Hr
E27,Shrink Sleeve,PET,G10F22,T52,Shrink Sleeve,TR,438,47,0.93,1288.74,0.99,5220170.689999999,4075.9916666666613,5252874.323999999,293.31333333333333,660.1,660.1,2244.34,0.0,2356.56,0.0,0.0,0.0,-79.21,2277.35,3.4500075746099075,0.0,0.0,0.0,2277.35,1477.47,0.0,799.88,158.38,1.02,110.08,530.4,173.67,161.99,35.58,75.38,28.38,55.4,32.94,86.11,41.51,-105.16,-105.16,115.4,-220.56,PETG-G10F22-T52-TR-438-47,1349.0,-205.30813270716558
E26,Shrink Sleeve,PET,G25F21,T42,Shrink Sleeve,MC,520,50,0.72,531.62,0.86,612708.3749999999,1343.6008333333336,714283.788,520.1650000000001,217.6,217.6,1131.52,0.0,1131.52,0.0,0.0,0.0,0.0,1131.52,5.2,0.0,0.0,-27.71,1103.81,614.26,0.0,517.26,0.0,1.51,97.84,390.2,162.17,149.92,34.23,68.01,29.15,-53.28,10.86,28.39,13.68,-106.21,-106.21,113.16,-219.37,PETG-G25F21-T42-MC-520-50,1350.0,-259.4823538602941
K06,Shrink Sleeve,PVC,146/01,T05,Capsule (TDO),GC,130,75,0.64,1199.32,0.94,477546.3950000001,421.8319444444444,505911.39400000003,232.8038888888889,2020.0,2020.0,5545.35,0.0,5545.35,0.0,0.0,0.0,-166.37,5378.98,2.6628613861386143,0.0,0.0,-329.66,5049.32,2689.91,0.0,2689.07,65.36,7.7,281.09,2005.26,417.05,734.66,145.76,281.37,43.63,382.79,100.8,263.51,127.03,-108.55,-108.55,198.43,-306.98,PVC-146/01-T05-GC-130-75,1351.0,-64.44860693069306
E27,Shrink Sleeve,PET,G10F22,T52,Shrink Sleeve,GC,500,40,0.93,1288.74,0.99,5220170.689999999,4075.9916666666613,5252874.323999999,293.31333333333333,1279.4,1279.4,5032.75,0.0,5143.23,0.0,-122.41,0.0,0.0,5020.82,3.9243551664842897,0.0,0.0,-740.64,4280.18,2631.54,0.0,2389.28,195.62,1.95,183.4,1267.67,436.91,481.36,26.7,66.62,53.93,202.15,63.84,166.9,80.46,-109.05,-109.05,303.95,-413.0,PETG-G10F22-T52-GC-500-40,1352.0,-109.84609738940128
K10,Cards Core,PVC,230/18,ZZZ,Cards Core,WH,310,230,0.84,909.63,0.91,976035.304,1180.2752777777778,1073609.603,231.04749999999999,2330.0,2330.0,6687.1,0.0,6687.1,0.0,0.0,0.0,-163.1,6524.0,2.8,0.0,0.0,-155.06,6368.94,3500.14,0.0,3023.86,223.78,10.58,253.25,2381.19,574.52,694.65,208.87,302.52,73.72,526.91,86.21,406.77,146.53,-112.6,-112.6,142.34,-254.94,PVC-230/18-ZZZ-WH-310-230,1353.0,-43.95894334763948
E27,Shrink Sleeve,PET,G10F22,T52,Shrink Sleeve,TR,881,45,0.93,1288.74,0.99,5220170.689999999,4075.9916666666613,5252874.323999999,293.31333333333333,1220.8,1220.8,4211.76,0.0,4211.76,0.0,0.0,0.0,-146.5,4065.26,3.3299967234600265,0.0,0.0,-105.44,3959.82,2503.89,0.0,1561.37,266.62,2.93,142.43,1043.95,365.77,367.67,23.72,59.77,43.2,183.82,60.92,159.26,76.78,-113.14,-113.14,241.48,-354.62,PETG-G10F22-T52-TR-881-45,1354.0,-119.43647083879424
K10,Cards Core,PVC,230/58,ZZZ,Cards Core,WH,298,170,0.7,956.18,0.94,1323967.791,1470.1377777777773,1405711.791,636.7005555555555,1000.0,1000.0,2970.0,0.0,2970.0,0.0,0.0,0.0,0.0,2970.0,2.97,0.0,0.0,-203.5,2766.5,1106.8,0.0,1863.2,41.06,6.81,168.21,1443.62,429.28,456.82,146.45,204.37,49.48,157.22,37.0,174.58,62.89,-117.25,-117.25,99.07,-216.32,PVC-230/58-ZZZ-WH-298-170,1355.0,-112.11210499999999
K40,Dec. Surfaces/others,PVC,225/05,ZZZ,2D Drawer Wrapping Uni,OP,300,150,0.98,1036.99,0.94,3752621.6999999997,3847.1911111111135,3989489.2999999984,59.59333333333332,256.7,256.7,700.56,0.0,700.56,0.0,-14.01,0.0,0.0,686.55,2.6745227892481496,0.0,0.0,-21.51,665.04,336.49,0.0,350.06,6.49,0.18,51.25,270.63,108.49,98.47,44.53,56.84,19.39,-57.09,13.6,37.78,16.14,-124.61,-124.61,38.37,-162.98,PVC-225/05-ZZZ-OP-300-150,1356.0,-503.38653642384105
K40,Dec. Surfaces/others,PVC,252/29,ZZZ,2D Uni,WH,1340,140,1.0,769.23,0.85,169564.90000000002,259.40916666666664,199546.6,1.1411111111111112,4743.0,4743.0,11874.54,0.0,11874.54,-117.92,-419.71,0.0,-705.4,10631.51,2.2415159181952347,0.0,0.0,-257.83,10373.68,6502.63,0.0,4128.88,0.0,47.49,420.24,3403.32,641.84,707.39,368.21,388.54,174.6,1122.74,251.28,698.03,298.29,-124.86,-124.86,215.88,-340.74,PVC-252/29-ZZZ-WH-1340-140,1357.0,-20.250064895635674
E27,Shrink Sleeve,PET,G10F22,T52,Shrink Sleeve,GC,155,50,0.93,1288.74,0.99,5220170.689999999,4075.9916666666613,5252874.323999999,293.31333333333333,1801.0,1801.0,5853.25,0.0,5853.25,0.0,0.0,0.0,0.0,5853.25,3.25,0.0,0.0,-225.95,5627.3,3907.26,0.0,1945.99,123.74,144.23,142.69,1309.38,519.79,288.43,61.11,80.95,46.22,312.88,89.87,234.94,113.26,-125.19,-125.19,304.83,-430.02,PETG-G10F22-T52-GC-155-50,1358.0,-89.58209916712937
K18,Cards Overlay,PVC,278/01,SB6,Cards Coated Overlay,GC,320,100,1.0,880.3,0.96,512001.7,609.0180555555554,536118.7,1.5505555555555555,1105.0,1105.0,4641.0,0.0,4641.0,0.0,0.0,0.0,-110.5,4530.5,4.1,0.0,0.0,-224.64,4305.86,2596.32,0.0,1934.18,23.76,5.2,206.86,1473.72,377.61,561.62,154.21,170.48,33.12,176.68,40.89,192.91,69.49,-126.61,-126.61,126.41,-253.02,PVC-278/01-SB6-GC-320-100,1359.0,-100.86405701357465
K18,Cards Overlay,PVC,278/01,ZZZ,Cards Uncoated Overlay,GC,600,100,0.3,691.23,0.89,193869.9,315.3847222222222,218003.9,720.2116666666667,3237.0,3237.0,9257.82,0.0,9257.82,-679.77,-171.56,0.0,-343.12,8063.37,2.49100092678406,0.0,0.0,-292.22,7771.15,5140.45,0.0,2922.92,178.27,189.17,205.64,2057.62,735.84,128.63,189.43,181.16,62.45,760.11,119.77,565.12,203.57,-128.35,-128.35,40.57,-168.92,PVC-278/01-ZZZ-GC-600-100,1360.0,-27.407899443929562
K18,Cards Overlay,PVC,278/01,ZZZ,Cards Uncoated Overlay,TP,293,100,0.3,691.23,0.89,193869.9,315.3847222222222,218003.9,720.2116666666667,93.0,93.0,507.78,0.0,507.78,0.0,-12.09,0.0,0.0,495.69,5.33,0.0,0.0,-34.54,461.15,167.83,0.0,327.86,0.0,1.87,51.18,240.27,109.48,127.34,41.82,52.98,14.81,-106.16,3.44,16.24,5.85,-131.69,-131.69,15.72,-147.41,PVC-278/01-ZZZ-TP-293-100,1361.0,-978.7965451612904
E26,Shrink Sleeve,PET,G19F22,T52,Shrink Sleeve,GC,758,45,0.94,1161.57,0.87,26413.725,26.101111111111113,30318.32,1.6561111111111106,361.0,361.0,1418.73,0.0,1418.73,0.0,0.0,0.0,0.0,1418.73,3.93,0.0,0.0,-81.16,1337.57,832.38,0.0,586.35,58.13,1.0,74.38,371.68,171.96,185.62,9.81,27.21,22.42,-45.34,18.01,47.09,22.7,-133.14,-133.14,123.13,-256.27,PETG-G19F22-T52-GC-758-45,1362.0,-428.39731246537394
K40,Dec. Surfaces/others,PVC,225/05,ZZZ,2D Drawer Wrapping Uni,OP,148,150,0.98,1036.99,0.94,3752621.6999999997,3847.1911111111135,3989489.2999999984,59.59333333333332,301.4,301.4,790.47,0.0,790.47,0.0,-15.81,0.0,0.0,774.66,2.5702057067020565,0.0,0.0,-28.98,745.68,404.88,0.0,369.78,5.16,0.15,52.94,282.55,112.83,100.9,46.2,58.29,20.25,-55.92,15.97,44.36,18.96,-135.21,-135.21,39.06,-174.27,PVC-225/05-ZZZ-OP-148-150,1363.0,-465.20045753151965
E26,Shrink Sleeve,PET,G10F33,T43,Shrink Sleeve,GC,333,40,0.49,697.53,0.9,786475.7729999999,1245.9422222222229,869079.8230000001,1303.9808333333335,143.5,143.5,542.43,0.0,542.43,0.0,0.0,0.0,-18.99,523.44,3.6476655052264815,0.0,0.0,-25.75,497.69,347.44,0.0,176.0,9.23,0.58,31.36,109.08,32.47,151.16,6.69,14.16,5.17,-100.57,7.16,18.72,9.02,-135.47,-135.47,37.02,-172.49,PETG-G10F33-T43-GC-333-40,1364.0,-658.4974850174216
E27,Shrink Sleeve,PET,G10F22,T38,Shrink Sleeve,GC,850,35,0.93,720.99,0.99,1742665.0119999996,2435.4444444444443,1755925.4599999995,177.60777777777776,436.3,436.3,1433.15,0.0,1433.15,0.0,0.0,0.0,0.0,1433.15,3.2847811139124445,0.0,0.0,-88.77,1344.38,945.65,0.0,487.5,19.7,0.57,73.42,305.04,77.22,180.58,20.27,37.3,19.33,-29.66,21.77,56.92,27.44,-135.79,-135.79,78.55,-214.34,PETG-G10F22-T38-GC-850-35,1365.0,-224.39429773091908
E27,Shrink Sleeve,PET,G10F22,T52,Shrink Sleeve,GC,524,40,0.93,1288.74,0.99,5220170.689999999,4075.9916666666613,5252874.323999999,293.31333333333333,2203.2,2203.2,7160.4,0.0,7160.4,0.0,0.0,0.0,0.0,7160.4,3.25,0.0,0.0,-324.74,6835.66,4616.75,0.0,2543.65,264.93,189.52,187.23,1577.23,615.68,341.61,80.07,78.48,62.19,399.2,109.94,287.41,138.56,-136.71,-136.71,404.69,-541.4,PETG-G10F22-T52-GC-524-40,1366.0,-79.9671593137255
K06,Shrink Sleeve,PVC,146/01,T05,Capsule (TDO),GC,800,75,0.64,1199.32,0.94,477546.3950000001,421.8319444444444,505911.39400000003,232.8038888888889,1001.5,1001.5,3004.5,0.0,3004.5,0.0,0.0,0.0,0.0,3004.5,3.0,0.0,0.0,-191.28,2813.22,1353.43,0.0,1651.07,16.2,4.55,209.54,1229.5,229.2,544.4,115.45,198.66,40.48,101.31,49.97,130.65,62.98,-142.29,-142.29,136.53,-278.82,PVC-146/01-T05-GC-800-75,1367.0,-170.39564932601098
K18,Cards Overlay,PVC,278/01,H140,Cards Coated Overlay-WF,GC,510,100,1.0,882.02,0.98,202306.0,234.72361111111113,207030.0,0.0008333333333333334,110.0,110.0,770.0,0.0,770.0,0.0,0.0,0.0,0.0,770.0,7.0,0.0,0.0,-28.25,741.75,377.38,0.0,392.62,3.27,1.39,65.67,294.04,140.05,172.01,40.55,51.55,4.1,-114.22,4.07,19.2,6.92,-144.41,-144.41,52.76,-197.17,PVC-278/01-H140-GC-510-100,1368.0,-1157.9318927272727
K40,Shrink Sleeve,PVC,146/19,T05,Capsule (TDO),WH,475,75,0.7,1130.3,0.93,477006.6,453.09472222222206,512134.0999999999,189.79194444444445,53.9,53.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.78,-17.78,21.93,0.0,-21.93,0.01,0.44,10.44,-50.6,36.73,28.61,4.54,15.66,0.0,-136.14,2.69,7.03,3.39,-149.25,-149.25,15.28,-164.53,PVC-146/19-T05-WH-475-75,1369.0,-3129.819573283859
K40,Shrink Sleeve,PVC,146/19,T05,Capsule (TDO),WH,178,75,0.7,1130.3,0.93,477006.6,453.09472222222206,512134.0999999999,189.79194444444445,224.3,224.3,753.65,0.0,753.65,0.0,0.0,0.0,0.0,753.65,3.3600089166295133,0.0,0.0,-205.14,548.51,351.95,0.0,401.7,3.69,0.29,39.58,153.0,96.55,77.06,24.56,42.88,8.2,-96.25,11.19,29.26,14.11,-150.81,-150.81,31.65,-182.46,PVC-146/19-T05-WH-178-75,1370.0,-759.9667543468569
K40,Dec. Surfaces/others,PVC,225/05,ZZZ,2D Drawer Wrapping Uni,OP,394,150,0.98,1036.99,0.94,3752621.6999999997,3847.1911111111135,3989489.2999999984,59.59333333333332,888.9,888.9,2404.98,0.0,2404.98,0.0,-48.1,0.0,0.0,2356.88,2.65145685678929,0.0,0.0,-81.73,2275.15,1170.95,0.0,1185.93,17.09,0.49,129.93,956.69,322.25,251.1,109.45,145.52,46.51,81.86,47.09,130.82,55.91,-151.96,-151.96,101.35,-253.31,PVC-225/05-ZZZ-OP-394-150,1371.0,-177.27640949488134
E28,Roll Sleeve,PO,888V01,M10,Roll Sleeve,GC,655,40,0.06,395.23,0.26,895.5219999999998,8.686388888888889,3433.08,126.02416666666664,186.3,186.3,745.2,0.0,745.2,0.0,0.0,0.0,0.0,745.2,4.0,0.0,0.0,-94.88,650.32,388.27,0.0,356.93,47.93,3.93,47.75,162.44,106.64,86.47,17.55,41.99,17.31,-107.52,9.3,24.3,11.71,-152.83,-152.83,69.55,-222.38,PP-888V01-M10-GC-655-40,1372.0,-324.224374127751
K40,Dec. Surfaces/others,PVC,225/05,ZZZ,2D Drawer Wrapping Uni,OP,1340,140,0.98,1036.99,0.94,3752621.6999999997,3847.1911111111135,3989489.2999999984,59.59333333333332,535.0,535.0,1349.38,0.0,1349.38,-13.4,-47.69,0.0,-80.16,1208.13,2.2581869158878503,0.0,0.0,-28.78,1179.35,782.38,0.0,425.75,0.0,4.32,60.92,331.73,96.5,105.75,56.12,58.79,26.8,-12.23,28.34,78.74,33.65,-152.96,-152.96,32.63,-185.59,PVC-225/05-ZZZ-OP-1340-140,1373.0,-296.482225046729
E26,Shrink Sleeve,PET,G25F21,T42,Shrink Sleeve,MC,594,50,0.72,531.62,0.86,612708.3749999999,1343.6008333333336,714283.788,520.1650000000001,166.5,166.5,865.8,0.0,865.8,0.0,0.0,0.0,0.0,865.8,5.2,0.0,0.0,-61.3,804.5,484.25,0.0,381.55,18.56,0.25,85.31,216.13,114.75,110.22,27.83,52.8,25.9,-115.37,8.31,21.72,10.47,-155.87,-155.87,94.48,-250.35,PETG-G25F21-T42-MC-594-50,1374.0,-497.6793357357358
E27,Shrink Sleeve,PET,G10F22,T38,Shrink Sleeve,GC,630,40,0.93,720.99,0.99,1742665.0119999996,2435.4444444444443,1755925.4599999995,177.60777777777776,564.1,564.1,1833.33,0.0,1833.33,0.0,0.0,0.0,0.0,1833.33,3.250008863676653,0.0,0.0,-91.49,1741.84,1159.4,0.0,673.93,56.4,0.94,81.35,443.75,202.53,191.71,12.54,31.03,24.92,-18.98,28.15,73.59,35.48,-156.2,-156.2,136.23,-292.43,PETG-G10F22-T38-GC-630-40,1375.0,-199.64303846835665
E27,Shrink Sleeve,PET,G10F22,T52,Shrink Sleeve,GC,885,40,0.93,1288.74,0.99,5220170.689999999,4075.9916666666613,5252874.323999999,293.31333333333333,1662.7,1662.7,5403.78,0.0,5403.78,0.0,0.0,0.0,0.0,5403.78,3.2500030071570336,0.0,0.0,-290.27,5113.51,3417.22,0.0,1986.56,390.17,2.98,151.99,1151.15,391.93,375.57,25.24,63.55,46.64,248.22,82.97,216.9,104.57,-156.22,-156.22,257.58,-413.8,PETG-G10F22-T52-GC-885-40,1376.0,-121.08435845311841
E27,Shrink Sleeve,PET,G10F22,T52,Shrink Sleeve,TR,855,50,0.93,1288.74,0.99,5220170.689999999,4075.9916666666613,5252874.323999999,293.31333333333333,1078.5,1078.5,3720.83,0.0,3720.83,0.0,0.0,0.0,-129.42,3591.41,3.330004636068613,0.0,0.0,-370.56,3220.85,2067.1,0.0,1524.31,183.09,2.39,124.17,844.1,319.15,311.01,20.51,51.68,37.93,103.82,53.82,140.69,67.83,-158.52,-158.52,210.31,-368.83,PETG-G10F22-T52-TR-855-50,1377.0,-189.42147872044507
E26,Shrink Sleeve,PET,G25F21,T42,Shrink Sleeve,MC,700,40,0.72,531.62,0.86,612708.3749999999,1343.6008333333336,714283.788,520.1650000000001,84.8,84.8,489.3,0.0,489.3,0.0,0.0,0.0,0.0,489.3,5.7700471698113205,-17.13,0.0,-17.13,472.17,239.39,0.0,249.91,0.01,0.54,72.54,159.69,104.95,100.69,24.36,47.4,21.64,-139.35,4.23,11.06,5.33,-159.97,-159.97,81.73,-241.7,PETG-G25F21-T42-MC-700-40,1378.0,-1002.8685306603774
K06,Shrink Sleeve,PVC,145/01,T02,Shrink Sleeve,GC,473,40,0.95,1270.8,0.95,821971.0649999997,682.0386111111112,866737.0639999998,39.206944444444446,1222.3,1222.3,3643.0,0.0,3643.0,0.0,0.0,0.0,0.0,3643.0,2.980446698846437,-72.86,0.0,-359.2,3283.8,1574.02,0.0,2068.98,127.42,4.54,233.74,1344.08,265.43,572.4,117.12,217.35,36.55,135.23,60.99,159.45,76.87,-162.08,-162.08,146.34,-308.42,PVC-145/01-T02-GC-473-40,1379.0,-168.5112198314653
K06,Shrink Sleeve,PVC,148/05,T30,Shrink Sleeve,GC,830,45,0.84,1166.43,0.96,1406446.2790000003,1250.1388888888891,1458195.2690000003,245.61055555555555,848.8,848.8,2801.04,0.0,2801.04,0.0,0.0,0.0,0.0,2801.04,3.3,-98.04,0.0,-149.14,2651.9,1374.7,0.0,1426.34,83.61,4.1,182.43,1007.06,217.57,453.98,91.08,172.65,27.44,44.34,42.36,110.73,53.38,-162.13,-162.13,116.28,-278.41,PVC-148/05-T30-GC-830-45,1380.0,-222.80077273798307
K06,Shrink Sleeve,PVC,147/07,T25,Shrink Sleeve,GC,310,50,0.61,1071.44,0.96,1901253.1260000004,1852.56888888889,1984909.744,1197.8747222222223,3293.4,3293.4,10073.98,0.0,10073.98,0.0,0.0,0.0,0.0,10073.98,3.058838889901013,-190.74,0.0,-740.55,9333.43,5024.0,0.0,5049.98,338.99,10.8,519.65,3439.99,674.19,1290.08,262.38,495.12,80.74,637.48,164.34,429.63,207.12,-163.61,-163.61,341.98,-505.59,PVC-147/07-T25-GC-310-50,1381.0,-53.22715078642133
K40,Shrink Sleeve,PVC,146/19,T04,Capsule (TDO),BK,330,75,1.0,965.92,0.95,62225.6,67.77111111111111,65461.3,0.0,1035.5,1035.5,3220.41,0.0,3220.41,0.0,0.0,0.0,0.0,3220.41,3.1100048285852244,0.0,0.0,-239.13,2981.28,1649.18,0.0,1571.23,41.45,2.11,166.47,1122.07,377.39,336.19,110.72,178.17,39.8,79.8,51.67,135.08,65.12,-172.07,-172.07,121.58,-293.65,PVC-146/19-T04-BK-330-75,1382.0,-160.50782655721872
E27,Shrink Sleeve,PET,G10F22,T52,Shrink Sleeve,GC,333,40,0.93,1288.74,0.99,5220170.689999999,4075.9916666666613,5252874.323999999,293.31333333333333,195.5,195.5,737.66,0.0,756.44,0.0,0.0,0.0,0.0,756.44,3.8692583120204618,0.0,0.0,-70.32,686.12,401.73,0.0,354.71,9.84,0.35,60.18,214.02,140.2,152.75,8.42,20.5,17.68,-125.53,9.76,25.5,12.3,-173.09,-173.09,98.86,-271.95,PETG-G10F22-T52-GC-333-40,1383.0,-1141.012821483376
K40,Dec. Surfaces/others,PVC,225/05,ZZZ,2D Drawer Wrapping Uni,WH,239,150,0.98,1036.99,0.94,3752621.6999999997,3847.1911111111135,3989489.2999999984,59.59333333333332,6276.5,6276.5,15094.98,0.0,15094.98,0.0,-301.9,0.0,0.0,14793.08,2.356899545925277,0.0,0.0,-656.7,14136.38,7712.17,0.0,7080.91,106.0,3.02,584.83,5730.36,1648.36,1169.32,534.58,686.37,213.96,1477.77,332.52,923.71,394.72,-173.18,-173.18,476.33,-649.51,PVC-225/05-ZZZ-WH-239-150,1384.0,-28.61243180116307
E27,Shrink Sleeve,PET,G10F22,T52,Shrink Sleeve,GC,163,40,0.93,1288.74,0.99,5220170.689999999,4075.9916666666613,5252874.323999999,293.31333333333333,1114.9,1114.9,3623.43,0.0,3623.43,0.0,0.0,0.0,0.0,3623.43,3.2500044847071488,0.0,0.0,-182.12,3441.31,2477.77,0.0,1145.66,34.98,2.12,113.41,813.03,349.27,244.06,23.53,73.86,27.49,94.82,55.63,145.44,70.11,-176.36,-176.36,183.28,-359.64,PETG-G10F22-T52-GC-163-40,1385.0,-203.85880922055787
E27,Shrink Sleeve,PET,G10F22,T52,Shrink Sleeve,GC,400,40,0.93,1288.74,0.99,5220170.689999999,4075.9916666666613,5252874.323999999,293.31333333333333,575.2,575.2,2227.13,0.0,2227.13,0.0,0.0,0.0,0.0,2227.13,3.87192280945758,0.0,0.0,-131.21,2095.92,1192.12,0.0,1035.01,26.99,0.85,137.83,738.13,322.16,347.94,19.18,47.32,40.58,-39.05,28.71,75.04,36.17,-178.97,-178.97,226.63,-405.6,PETG-G10F22-T52-GC-400-40,1386.0,-400.9836540333797
K06,Shrink Sleeve,PVC,148/05,T30,Shrink Sleeve,GC,1100,45,0.84,1166.43,0.96,1406446.2790000003,1250.1388888888891,1458195.2690000003,245.61055555555555,1496.0,1496.0,4936.8,0.0,4936.8,0.0,0.0,0.0,0.0,4936.8,3.3,-172.79,0.0,-258.9,4677.9,2427.91,0.0,2508.89,109.25,6.54,314.56,1819.64,367.76,771.92,155.99,291.66,47.66,184.65,74.65,195.15,94.08,-179.23,-179.23,192.95,-372.18,PVC-148/05-T30-GC-1100-45,1387.0,-139.74548723262032
K18,Cards Overlay,PVC,278/01,ZZZ,Cards Uncoated Overlay,GC,600,80,0.3,691.23,0.89,193869.9,315.3847222222222,218003.9,720.2116666666667,183.4,183.4,610.72,0.0,610.72,0.0,0.0,0.0,0.0,610.72,3.329989094874591,0.0,0.0,-35.78,574.94,336.47,0.0,274.25,8.65,2.16,40.11,187.55,149.88,92.51,21.11,49.02,3.97,-128.94,6.79,32.02,11.53,-179.28,-179.28,39.89,-219.17,PVC-278/01-ZZZ-GC-600-80,1388.0,-675.7018233369683
K40,Dec. Surfaces/others,PVC,225/05,ZZZ,2D Drawer Wrapping Uni,OP,1410,155,0.98,1036.99,0.94,3752621.6999999997,3847.1911111111135,3989489.2999999984,59.59333333333332,5121.0,5121.0,13021.74,0.0,13021.74,0.0,-464.89,0.0,-781.31,11775.54,2.299461042765085,0.0,0.0,-312.76,11462.78,6698.35,0.0,5077.19,0.0,58.4,511.86,4194.17,821.68,1158.32,419.62,466.82,162.4,1165.33,271.31,753.65,322.07,-181.7,-181.7,123.34,-305.04,PVC-225/05-ZZZ-OP-1410-155,1389.0,-36.79380648310876
K40,Dec. Surfaces/others,PVC,225/05,ZZZ,2D Drawer Wrapping Uni,OP,1040,120,0.98,1036.99,0.94,3752621.6999999997,3847.1911111111135,3989489.2999999984,59.59333333333332,6541.5,6541.5,18000.12,0.0,18262.2,0.0,-651.96,0.0,-1080.0,16530.24,2.526980050447145,0.0,0.0,-362.19,16168.05,9545.21,0.0,6985.03,0.0,118.82,742.9,5761.12,1847.66,718.21,549.28,722.8,385.74,1537.43,346.56,962.71,411.4,-183.24,-183.24,404.76,-588.0,PVC-225/05-ZZZ-OP-1040-120,1390.0,-29.048084934648017
K18,Cards Overlay,PVC,278/01,ZZZ,Cards Uncoated Overlay,TP,1060,80,0.3,691.23,0.89,193869.9,315.3847222222222,218003.9,720.2116666666667,996.3,996.3,3038.72,0.0,3038.72,0.0,-60.77,0.0,-121.55,2856.4,2.867007929338553,0.0,0.0,-158.38,2698.02,1487.22,0.0,1369.18,100.1,7.0,127.11,976.59,243.18,352.52,116.13,133.91,42.34,88.51,36.86,173.93,62.66,-184.94,-184.94,32.12,-217.06,PVC-278/01-ZZZ-TP-1060-80,1391.0,-128.31082625715146
K40,Dec. Surfaces/others,PVC,252/29,ZZZ,2D Uni,WH,1460,180,1.0,769.23,0.85,169564.90000000002,259.40916666666664,199546.6,1.1411111111111112,1050.0,1050.0,2555.0,0.0,2555.0,0.0,-91.21,0.0,-153.3,2310.49,2.200466666666667,0.0,0.0,-52.26,2258.23,1465.79,0.0,844.7,0.0,4.62,102.27,685.55,166.94,182.07,97.47,101.89,46.47,90.71,55.63,154.53,66.03,-185.48,-185.48,56.5,-241.98,PVC-252/29-ZZZ-WH-1460-180,1392.0,-135.882648
E28,Shrink Sleeve,PO,C8CF03,T27,Shrink Sleeve,GC,250,50,0.39,598.35,0.94,576714.394,1026.2730555555556,614071.8659999999,1577.8052777777777,34.8,34.8,167.48,0.0,167.48,0.0,0.0,0.0,-4.18,163.3,4.692528735632184,0.0,0.0,-28.95,134.35,139.8,0.0,23.5,0.01,0.49,32.85,-38.8,43.68,49.77,11.47,18.78,16.31,-178.81,1.74,4.54,2.19,-187.28,-187.28,40.23,-227.51,PP-C8CF03-T27-GC-250-50,1393.0,-3220.085862068966
E27,Shrink Sleeve,PET,G10F22,T38,Shrink Sleeve,GC,1160,65,0.93,720.99,0.99,1742665.0119999996,2435.4444444444443,1755925.4599999995,177.60777777777776,390.1,390.1,1267.83,0.0,1267.83,0.0,0.0,0.0,0.0,1267.83,3.2500128172263523,0.0,0.0,-325.37,942.46,760.65,0.0,507.18,66.3,0.54,30.44,84.53,75.82,76.51,4.73,12.23,9.25,-94.01,19.47,50.89,24.53,-188.9,-188.9,51.21,-240.11,PETG-G10F22-T38-GC-1160-65,1394.0,-349.12845680594717
K06,Shrink Sleeve,PVC,148/07,T35,Shrink Sleeve,GC,500,50,0.71,1049.89,0.94,1367437.0659999996,1379.2075,1448022.051,574.4799999999999,748.0,748.0,2528.24,0.0,2528.24,0.0,0.0,0.0,0.0,2528.24,3.38,0.0,0.0,-91.85,2436.39,1365.33,0.0,1162.91,39.4,3.68,157.18,870.8,246.57,384.3,74.05,154.75,18.96,-7.83,37.33,97.58,47.04,-189.78,-189.78,108.94,-298.72,PVC-148/07-T35-GC-500-50,1395.0,-266.37449759358293
E26,Shrink Sleeve,PET,G10F33,T43,Shrink Sleeve,GC,310,40,0.49,697.53,0.9,786475.7729999999,1245.9422222222229,869079.8230000001,1303.9808333333335,1501.5,1501.5,5105.1,0.0,5105.1,0.0,0.0,0.0,-153.15,4951.95,3.298001998001998,-178.68,-127.63,-306.31,4645.64,2752.07,0.0,2199.88,50.75,2.59,284.65,1555.58,568.31,438.39,93.17,214.76,65.97,174.98,74.92,195.87,94.43,-190.24,-190.24,309.87,-500.11,PETG-G10F33-T43-GC-310-40,1396.0,-88.37702777222776
E27,Shrink Sleeve,PET,G10F22,T38,Shrink Sleeve,GC,700,40,0.93,720.99,0.99,1742665.0119999996,2435.4444444444443,1755925.4599999995,177.60777777777776,72.6,72.6,261.36,465.0,726.36,0.0,0.0,0.0,0.0,726.36,10.00495867768595,-10.45,0.0,-385.45,340.91,149.15,0.0,577.21,0.01,0.49,55.0,136.26,131.48,139.8,7.99,19.7,16.29,-179.0,3.62,9.47,4.57,-196.66,-196.66,91.01,-287.67,PETG-G10F22-T38-GC-700-40,1397.0,-1953.0288347107441
